Coding:UTF-8
# General
E 1.15.22 "ملف"
E 1.15.23 "اللغة"
#
# Alarmlist
E 1.16.1 "نص الإنذار"
E 1.16.2 "كائن"
E 1.16.3 "نوع"
E 1.16.4 "نص الحدث"
E 1.16.5 "كائن"
E 1.16.6 "إنذار"
E 1.16.7 "حظر"
E 1.16.8 "إلغاء"
E 1.16.9 "إلغاء حظر"
E 1.16.10 "مفقود"
E 1.16.11 "إعادة حظر"
E 1.16.12 "عودة"
E 1.16.13 "رفع الحظر"
E 1.16.14 "معلومات"
E 1.16.15 "إشعار"
E 1.16.16 "زمن"
E 1.16.17 "أولوية"
E 1.16.18 "وقت البدء:"
E 1.16.19 "وقت التوقف:"
E 1.16.20 "نوع الحدث:"
E 1.16.21 "الأولوية:"
E 1.16.22 "اسم الحدث:"
E 1.16.23 "نص الحدث:"
E 1.16.24 "إحصائيات"
E 1.16.25 "إدخال التواريخ"
E 1.16.26 "أدخل تاريخ التوقف والوقت"
E 1.16.27 "أدخل تاريخ ووقت البدء"
E 1.16.28 "نتيجة تصدير إلى Excel"
E 1.16.29 "كانون الثاني"
E 1.16.30 "شباط"
E 1.16.31 "آذار"
E 1.16.32 "نيسان"
E 1.16.33 "أيار"
E 1.16.34 "حزيران"
E 1.16.35 "تموز"
E 1.16.36 "آب"
E 1.16.37 "أيلول"
E 1.16.38 "تشرين اول"
E 1.16.39 "تشرين الثاني"
E 1.16.40 "كانون الاول"
E 1.16.41 "الإثنين"
E 1.16.42 "الثلاثاء"
E 1.16.43 "الاربعاء"
E 1.16.44 "الخميس"
E 1.16.45 "الجمعة"
E 1.16.46 "السبت"
E 1.16.47 "الأحد"
E 1.16.48 "ساعة"
E 1.16.49 "دقيقة"
E 1.16.50 "ثانية"
E 1.16.51 "تصدير إلى Excel"
E 1.16.52 "يتم وضع النتيجة في الحافظة. فتح مستند Excel جديدة واستخدام لصق لإدراج ذلك."
E 1.16.53 "أجهزة الإنذار الأكثر شيوعا"
E 1.16.54 "أطول مدة"
E 1.16.55 "المدة الزمنية"
E 1.16.56 "الكل"
E 1.16.57 "رسالة"
E 1.16.58 "عودة"
E 1.16.59 "إقرار"
E 1.16.60 "أحداث"
E 1.16.61 "مع"
E 1.16.62 "أفضلية"
E 1.16.63 "اسم"
E 1.16.64 "نص"
E 1.16.65 "أو"
E 1.16.66 "هذه السنة"
E 1.16.67 "كل الأحداث"
#
# Other java
E 1.17.1 "فتح النافذة الفرعية"
E 1.17.2 "تكبير"
E 1.17.3 "تصغير"
E 1.17.4 "إعادة تعيين التكبير"
E 1.17.5 "نافذة المشغل"
#
# Help window
E 1.18.1 "_الصفحة الرئيسية"
E 1.18.2 "_الى الخلف"
E 1.18.3 "_الموضوع التالي"
E 1.18.4 "_الموضوع السابق"
E 1.18.5 "البحث عن التالي"
E 1.18.6 "البحث عن السابق"
E 1.18.7 "الذهاب إلى صفحة البدء"
E 1.18.8 "العودة"
E 1.18.9 "الموضوع السابق"
E 1.18.10 "الموضوع التالي"
#
# Postscript printing
E 2.1.1 "الفهرس"
E 2.1.2 "صفحة"
E 2.1.3 "رؤية"
E 2.1.4 "فئة"
E 2.1.5 "مؤلف"
E 2.1.6 "الإصدار"
E 2.1.7 "رمز"
E 2.1.8 "هيئة"
E 2.1.9 "نوع"
E 2.1.10 "النص الانكليزي غير متوفر"
E 2.1.11 "كائن الدليل المرجعي"
#
# Object graphs
#
# Baseclasses
# Signal object graphs
E 3.1.1 "وصف"
E 3.1.2 "القيمة الأولية"
E 3.1.3 "القيمة الفعلية"
E 3.1.4 "وحدة"
E 3.1.5 "قناة"
E 3.1.6 "كبح"
E 3.1.7 "التمرير"
E 3.1.8 "نوع المرشح"
E 3.1.9 "القيمة"
E 3.1.10 "التعريف"
E 3.1.11 "رقم"
E 3.1.12 "نطاق"
E 3.1.13 "استشعار قيمة الإشارة"
E 3.1.14 "قناة قيمة الإشارة"
E 3.1.15 "القيمة الصريحة"
E 3.1.16 "نطاق التحديث"
E 3.1.17 "إشارة"
E 3.1.18 "الإختبار"
E 3.1.19 "اختبار القيمة"
#
# Mode - PID
E 3.2.1 "صيغة"
E 3.2.2 "واحد"
E 3.2.3 "تلقائي"
E 3.2.4 "تتالي"
E 3.2.5 "محلي"
E 3.2.6 "تعيين القيمة الخارجية"
E 3.2.7 "قوة"
E 3.2.8 "تعيين القيمة"
E 3.2.9 "القيمة العملية"
E 3.2.10 "خارج القيمة"
#
# Object graph menues
E 3.3.1 "العناصر"
E 3.3.2 "الإشارات"
E 3.3.3 "الأساليب"
E 3.3.4 "طباعة"
#
# Basecomponent
E 4.1.1 "تشغيل"
E 4.1.2 "إيقاف"
E 4.1.3 "تعثر"
E 4.1.4 "درجة الحرارة"
E 4.1.5 "القيمة اليدوية"
# BaseSensor
E 4.2.1 "حدود"
E 4.2.2 "ارتفاع عالي"
E 4.2.3 "مرتفع"
E 4.2.4 "منخفض"
E 4.2.5 "قليلة انخفاض"
E 4.2.6 "مستخدم"
E 4.2.7 "حد"
E 4.2.8 "التباطؤ"
E 4.2.11 "ارتفاع الحد تم تجاوز، وأجهزة الاستشعار"
E 4.2.12 "ارتفاع الحد تجاوزت، وأجهزة الاستشعار"
E 4.2.13 "دون الحد المنخفض، وأجهزة الاستشعار"
E 4.2.14 "أقل من الحد المنخفض، وأجهزة الاستشعار"
E 4.2.15 "ارتفاع الحد تم تجاوز، وأجهزة الاستشعار مستوى"
E 4.2.16 "ارتفاع الحد تجاوزها، استشعار مستوى"
E 4.2.17 "دون الحد المنخفض، وأجهزة الاستشعار مستوى"
E 4.2.18 "أقل من الحد المنخفض، وأجهزة استشعار المستوى"
E 4.2.19 "ارتفاع الحد تم تجاوز، استشعار درجة الحرارة"
E 4.2.20 "ارتفاع الحد تجاوزها، استشعار درجة الحرارة"
E 4.2.21 "دون الحد المنخفض، واستشعار درجة الحرارة"
E 4.2.22 "أقل من انخفاض الحد المنخفض، واستشعار درجة الحرارة"
E 4.2.23 "ارتفاع الحد تم تجاوز، استشعار الضغط"
E 4.2.24 "ارتفاع الحد تجاوزها، استشعار الضغط"
E 4.2.25 "دون الحد المنخفض، واستشعار الضغط"
E 4.2.26 "أقل من انخفاض الحد المنخفض، واستشعار الضغط"
E 4.2.27 "الإشراف معطل"
E 4.2.28 "مستوى"
E 4.2.29 "الضغط"
E 4.2.30 "درجة الحرارة"
E 4.2.31 "تدفق"
E 4.2.32 "قيمة آي"
# BaseManValve
E 4.3.1 "تأخير"
E 4.3.2 "التبديل مفتوح"
E 4.3.3 "مفتاح مغلق"
E 4.3.4 "الإعلام بالخطأ"
E 4.3.5 "خطأ تبديل صمام"
E 4.3.6 "الصمام مفتوح"
E 4.3.7 "الصمام مغلق"
E 4.3.8 "خطأ التبديل"
E 4.3.9 "خطأ في الوظيفة"
E 4.3.10 "المشغل"
E 4.3.11 "الصمام"
E 4.3.12 "التبديل مفتوح"
E 4.3.13 "التبديل مغلق"
E 4.3.14 "الوظيفة"
E 4.3.15 "أمر"
E 4.3.16 "دليل"
E 4.3.17 "إشارة إلى"
# Valve is open
E 4.3.18 "فتح"
# Open valve
E 4.3.19 "فتح"
E 4.3.20 "مغلق"
E 4.3.21 "إغلاق"
# BaseFanAggr
E 4.4.1 "التحميل الزائد"
E 4.4.2 "مفتاح الأمان"
E 4.4.3 "جاهز"
E 4.4.4 "التعشيق الخارجي"
E 4.4.5 "قواطع"
E 4.4.6 "قاطع الدارة"
E 4.4.7 "القفل الرئيسي"
E 4.4.8 "محول التردد"
E 4.4.11 "التغذية الراجعة خسرت المروحة"
E 4.4.12 "الحمل الزائد تعثر قاطع دارة المروحة"
E 4.4.13 "سلامة التبديل إيقاف تشغيل المروحة"
E 4.4.14 "التحقق من المتداخلات. لا يجوز تشغيل يدوي، وليست جاهزة المروحة"
E 4.4.15 "التحقق من المتداخلات. لا يسمح الوضع التلقائي، وليست جاهزة المروحة"
E 4.4.16 "يتم تنشيط الوضع المحلي، لا يسمح التحكم عن بعد للمروحة"
E 4.4.17 "يتم تنشيط الوضع المحلي للمروحة"
E 4.4.19 "نمط تلقائي نشط. لا يسمح النظام اليدوي بدء / إيقاف المروحة"
E 4.4.20 "تتابع التحميل الزائد"
# BaseMotor
E 4.5.1 "درجة حرارة المحرك عالية"
E 4.5.2 "ارتفاع درجة حرارة المحرك العليا"
E 4.5.3 "درجة الحرارة أكثر من"
# BaseContactor
E 4.6.1 "التغذية الراجعة تضيع في القواطع"
E 4.6.2 "يتم تنشيط القواطع"
E 4.6.3 "تنشيط القواطع"
# BaseSwitch
E 4.7.1 "مفتاح التنبيه"
E 4.7.2 "مستوى التبديل"
E 4.7.3 "مفتاح ضغط"
E 4.7.4 "تحويل درجة الحرارة"
E 4.7.5 "مفتاح المدخل الرقمي"
# CompMode
E 4.8.1 "التحقق من المتداخلات. لا يجوز تشغيل يدوي، وليست جاهزة"
E 4.8.2 "التحقق من المتداخلات. لا يسمح الوضع التلقائي، وليست جاهزة"
E 4.8.3 "يتم تنشيط الوضع المحلي، لا يسمح التحكم عن بعد"
E 4.8.4 "يتم تنشيط الوضع المحلي"
E 4.8.5 "نمط تلقائي نشط. لا يسمح النظام اليدوي بدء / إيقاف"
E 4.8.6 "القفل الداخلي"
# BaseSafetySwitch
E 4.9.1 "مفتاح الأمان غير شغال"
# BaseCircuitBreaker
E 4.10.1 "تعثر قاطع الدارة"
E 4.10.2 "تعثر قواطع الدارة"
# BaseCValve
E 4.11.1 "موضع صمام القياس"
E 4.11.2 "موضع صمام الأمر"
E 4.11.3 "مفتاح الإعلام بالخطأ"
# RunTimeCounter
E 4.12.1 "بدء تشغيل"
E 4.12.2 "التشغيل"
E 4.12.3 "وقت التشغيل"
E 4.12.4 "وقت البدء"
E 4.12.5 "استعمال"
E 4.12.6 "إعادة تعيين الوقت"
E 4.12.7 "تيار"
E 4.12.8 "حمل"
E 4.12.9 "تشغيل"
E 4.12.10 "مجموع"
E 4.12.11 "عداد جولة"
# BaseContactor
E 4.13.1 "تغذية راجعة"
E 4.13.2 "الوقت المسموح به"
# BaseMotorIncrDecrAggr
E 4.14.1 "مبرمج"
E 4.14.2 "فك الترميز"
E 4.14.3 "قواطع"
E 4.14.4 "مفاتيح الحد"
E 4.14.5 "انتهاء مهلة، مفاتيح الحد لم يتم التوصل لها"
E 4.14.11 "إلى الأمام"
E 4.14.12 "الى الخلف"
E 4.14.13 "الأمام"
E 4.14.14 "الوراء"
E 4.14.17 "فوق"
E 4.14.18 "أسفل"
# BaseDirValve
E 4.15.1 "أمر الزيادة"
E 4.15.2 "أمر النقص"
E 4.15.3 "أمر توجيه"
E 4.15.4 "أمر الوراء"
E 4.15.5 "أمر إلى فوق"
E 4.15.6 "أمر إلى أسفل"
E 4.15.7 "أمر افتح"
E 4.15.8 "أمر إغلاق"
# BaseCDamper
E 4.16.1 "المخمد"
# BaseFilter
E 4.17.1 "مرشح انسداد"
# BasePositSensor
E 4.18.1 "معايرة"
# 
# Manufacturer components
#
# ABB
# ACS800
E 5.1.1 "تحويل التردد"
E 5.1.2 "سرعة"
E 5.1.3 "تيار"
E 5.1.4 "عزم الدوران"
E 5.1.5 "لحظة"
E 5.1.6 "تعيين القيمة"
E 5.1.7 "التحكم عن بعد"
E 5.1.8 "مجمع"
E 5.1.9 "إعادة تعيين"
E 5.1.10 "تحويل التردد في النمط المحلي"
E 5.1.11 "تعثر التردد، مطلوب إعادة تعيين"
E 5.1.12 "صيانة محول: تحل محل مروحة التبريد المطلوبة"
E 5.1.13 "تحذير محول التردد"
E 5.1.14 "خطأ تحويل تردد"
E 5.1.15 "السيطرة المحلية"
# ACS800MotorAggr
E 5.2.1 "الطاقة / قواطع"
E 5.2.2 "المنصهر"
E 5.2.3 "الطاقة ليست جاهزة الآن لإعادة تشغيل، الانتظار قبل إعادة المحاولة"
E 5.2.4 "الطاقة متشابكة"
E 5.2.5 "الطاقة ليست فعالة"
E 5.2.6 "مفتاح الأمان"
# ABB_Sensor_Pb_PA
E 5.3.1 "خطأ الإرسال، لا يمكن استخدام القيمة"
E 5.3.2 "تحذير الإرسال، القيمة غير مؤكدة"
E 5.3.3 "خطأ غير محدد"
E 5.3.4 "خطأ في التهيئة"
E 5.3.5 "غير متصل"
E 5.3.6 "فشل الجهاز"
E 5.3.7 "فشل الجهاز الاستشعار"
E 5.3.8 "قيمة الحمل قابلة للاستخدام"
E 5.3.9 "لا قيمة قابلة للاستخدام"
E 5.3.10 "خارج الخدمة"
E 5.3.11 "ضبط البديل"
E 5.3.12 "القيمة الأولية"
E 5.3.13 "تحويل جهاز الاستشعار غير دقيق"
E 5.3.14 "انتهاك وحدة الهندسة"
E 5.3.15 "شبه طبيعي"
E 5.3.16 "القيمة المحاكاة"
E 5.3.17 "معايرة جهاز الاستشعار"
# ABB_TempSensor_TF12Fo
B 5.4.1 "جهاز استشعار درجة الحرارة"
# ABB_DiffpressureSensor_265dsFo
B 5.5.1 "فرق الضغط"
B 5.5.2 "ضغط ثابت"
B 5.5.3 "مقياس الضغط"
# ABB_FlowSensor_FXE4000Fo
B 5.6.1 "جهاز استشعار التدفق"


